ticker,title,url,published,source,query
LENZ,LENZ Therapeutics and Lunatus Announce Exclusive Commercialization Partnership for VIZZ™ in the Middle East - LENZ Therapeutics,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPdXM2TklXUHE4MmN6NnhRcHZkT1ZyR284NkN6eGh5VUs4NDE0Mkk0bFZlNm5EM25nMlAyOF9xV0FEMkN0d2U4UjFLQXE0dmVSOGZjY01WSS1BeFc5anc4ZmtISjF4eGU0OUFHS19YQXY1NFllWnM3V2txNTdXV0ZYZTMtR2c1bUkyaE9STW0yN190Ynl6cmgxWDdkc2NwY1Qtd09aQXFRakVWLWpmU0xUZlZWaDVobXdMNmZBYWd2dUFmN3dlTjc3MVNuemFINEdZSUlxcDJSQld3UGdtVU5iSjFRU1NLMVdXWm1rcVpSNk1LMWtoVjJxcg?oc=5,2026-01-05T08:00:00+00:00,LENZ Therapeutics,"LENZ (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
CORT,Corcept: Korlym Defies Generics As Relacorilant Hits An FDA CRL (Rating Upgrade) - Seeking Alpha,https://news.google.com/rss/articles/CBMitgFBVV95cUxOOXdBREVBYzFwOFEwbnZPTjNrSlZiQnd1aUxqZE00WmRJNnlIdG1wRnNBVUlkbXBkSWJlR0lHNGtmeE5pbkFpdzZ6NHJINXpmS1FWRkZLZ0lrM1p2dkVWTlFFc3dfN1hkZlRPMVVVRlpnV0xwNjVDeFc1MXhyZDFpZUt1RzZwYm9UOFd6V2tSWmcwSzhYa0pOZFNVTFh6U0IzRGFFUTkwLWd5WnI0T3phRzFTeWNxdw?oc=5,2026-01-05T08:00:00+00:00,Seeking Alpha,"CORT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
KYMR,KYMR Skyrockets 82.4% in a Year: More Upside Potential in 2026? - Zacks Investment Research,https://news.google.com/rss/articles/CBMiogFBVV95cUxQdlNQdEhBUWtna3ltQXZ5QVZuOXVHcmNleHFGQ0l1b2lmMGNMNGhIQUlfcnFQTDR5VUJXVkJfRkdTQ0RFRktwOEhwM0FHc1hsamxHdUtBeFJIRUtlaVl6c2F5dVhFNzA2akpWYWlrcmR1LW4xVUNmM1RPZjgxVURVQ1loTGFyZWRzZzRBNXlyNzVPRzZDRVBVOEtLMmQwM2d0TEE?oc=5,2026-01-05T08:00:00+00:00,Zacks Investment Research,"KYMR (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ACAD,Nation Defence Academy Sets a Benchmark with Consistently High NDA Selections - TheWire.in,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOZHYxcmJETmV5a0dhSTFuRGJ1Mnp6eTg1WmdPZGlGR3Z4R09xZjJhWTlHd1BzSGRQOXh5ZUgyd2FYTi1BaXJaOHBZcWhId1puQXdZR3RTSWpzVEpheU8tZEJYZ2ZJMVpYQ0FCWDI2TzFlaXFIU01mVk1sN20zTUY0enNTSFFkRTh6LTJrVjhqN2lvd2RROXYyUEdRYkp1d2ZqZFVDZjZEZDV6X0lmejNaQ1JkNnBBMGNFSHFza1VmQU9ZYy1KekEtN3M1Yy14bDB2LVpPUEJGd9IB1wFBVV95cUxOZHYxcmJETmV5a0dhSTFuRGJ1Mnp6eTg1WmdPZGlGR3Z4R09xZjJhWTlHd1BzSGRQOXh5ZUgyd2FYTi1BaXJaOHBZcWhId1puQXdZR3RTSWpzVEpheU8tZEJYZ2ZJMVpYQ0FCWDI2TzFlaXFIU01mVk1sN20zTUY0enNTSFFkRTh6LTJrVjhqN2lvd2RROXYyUEdRYkp1d2ZqZFVDZjZEZDV6X0lmejNaQ1JkNnBBMGNFSHFza1VmQU9ZYy1KekEtN3M1Yy14bDB2LVpPUEJGdw?oc=5,2026-01-05T08:00:00+00:00,TheWire.in,"ACAD (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
CORT,Why Corcept (CORT) Stock Is Trading Lower Today - Finviz,https://news.google.com/rss/articles/CBMiggFBVV95cUxNcHRCU2NVVEt1WnNaMnRqZ291S0xLbXBHRTNMX08yVTJxRmlCRkF5SjFISVdCRjN2b1FCSXU2RjkwQ0hUcTlWU2FRTWlHOHg4LUJsd2VhcS1jWXBQaXNOdVdJWmlZMHJ1NGdlYWtGNURyV0Y4dlE2anVOOFBoX2E4cmNn?oc=5,2026-01-05T08:00:00+00:00,Finviz,"CORT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
RGC,"Altimmune, GH Research, Gyre Therapeutics And Other Big Stocks Moving Higher On Monday - Benzinga",https://news.google.com/rss/articles/CBMi3gFBVV95cUxPQmRXR0dHUDhoa3FIUDFyTFo2NHZSUWhxb0hVT3NJV1VCS3RLdElZRzFkV1VHaWNwWURZZ2M0Z1BHNGVJZFgzYy1CYUpHZUUxTWdlNFptRzlFQVVhUnFvR0xXeUhkNnVHcjVzTG9FN2pxU3pDZ0pmRFdkVi11VlJFYUpPMEQ5VE5IZGVvUGVlY3JQNGpHN3VTb2gzV045Rnc4ZmdNTGI4bXl4QUhTbDhGaDUtQkJvZDhBVFlzN09EenlxNUtTanZTbV9oakJQdm1pNk40NUhJUW5McTFjN1E?oc=5,2026-01-05T08:00:00+00:00,Benzinga,"RGC (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ANVS,AIADMK vs NDA: Tamil Nadu Coalition Crisis Ahead of 2026 - Frontline Magazine,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRjgxcjUwTUt3S1l4cXJLdVBXTENVRjQ5dDdrVjdPaGhBUGp3UENsa0Yydl9DMDFLZnpwUEpYcHhwUGRKMmtCVlR0MmVnOERSMFNWLUhqN21faWZBaU0zQmF5NlZwb2NUNlZqdVc1Tk9Yc0pjQWVNa190ZjMyRmxBVnJLSFp1SVN6X2JUcXV5ZTdsWkR3WUZyTHFWUGRWSDRkZTdEbtIBqwFBVV95cUxPeGtqeHpHOWpKV0ZnbE5rdTNra01GanJIdHl6dThZOEhDamgzeVRlUDl1a015NTladnVYOVA0aGdoUjJNbFRBVG5fVFlpZFA1aEdsTG5zVFJVUTYzbWRzZk9iWWJYR3B1eEVFVjAxbk9BdkV5OHhCNDhQclZXbERKV2FYMWNwajhXMjhqQTliSkZXYVVxQmctWFFHY2xPYmkyOFFObHBtQ3R5RWM?oc=5,2026-01-05T08:00:00+00:00,Frontline Magazine,"ANVS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
TARA,FDA grants breakthrough therapy designation to Protara’s LM treatment By Investing.com - Investing.com Canada,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNQU9XQUhTa0pxcG01ZlI4VG5FWVk2VndKY2xCb2JDekhSaTZ5QjlVMGxXRFN0VVNZWFczbFFRRTczYWZsNjlqbGpoam8zcmEyX1VyLWhXaUJBZ0xYSlcxSy03TjBlLUwzZnBra01jX0xMbll1djdKamZ3LVA2TmU1NDBfRUltaWlwLUxMX0dvZG1zaFRsYndQc1lWdlo5MGREV0wydUtwZ3dBTjRBT0NQWS1LbUdXSHI0Sm91cVZWSE85QQ?oc=5,2026-01-05T08:00:00+00:00,Investing.com Canada,"TARA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
TARA,Protara Therapeutics Receives Both FDA Breakthrough Therapy and Fast Track Designations for TARA-002 in Pediatric Patients with Lymphatic Malformations - Chartmill,https://news.google.com/rss/articles/CBMirwJBVV95cUxPZFZRQ1FhSUFsOVJ0dDAyN1NXT1g0SFdaOUVqdEJyQ1M5SVZ4VkJJSTFiWmgzTUxRUnpBNFZyT0FKZ2JMbFNPejJkRTI4QVAzdE4yWnU1Sm9uRVN1UDZWTkdnWHF0QkVXb1VkUDhUVWsxc09lYmJ6N2xfRm5wVXNHVWQyNTZQRFNZSGFqWi03XzM0bk4xbmdialBkUFQ2d2lIbTNwWVBWaHdSUzd0UTdPVUdHYndDUi10Z1l1Q1BJc3A0MGtTWk1wMWJ2dnV6MjV0WElCUFhXaTJNc0U5cXhudk1XUUxLTE1Fd2p6RmRpOXVUMGdZM0RVcmlWREV4Q1ZQcUhZeGw3QXZEMTB5TWtsc1k1NDUxVi0zZHpJVkROWDdFQkFVT2gyNjNEakY1Mmc?oc=5,2026-01-05T08:00:00+00:00,Chartmill,"TARA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
TARA,FDA grants breakthrough therapy designation to Protara’s LM treatment - Investing.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNcVVaZUMxaV9HX3pZRWc1d1ctVnBVNGFvaFdiZjlKNW01a3lkZHVuWk9PSktDYmlaQ0syb19ZaVF5M2YxZXJjYUd2VG9GZ3Z6R0pxXzM5UGo2SXJ6Wk5JMVZvS0ZVU2dneGZLUlhaOHM4RFhiTmF1emp5cC1Ub2YxTUd4c3FYWTFaMlN2WjVnZllUZnFnQzQ2Z1Izc1o5S0JJUVZQRVo2T09HTDc5ZHZtcXF6Q3JUUmdYdEg2bDlQRUNfSjQ?oc=5,2026-01-05T08:00:00+00:00,Investing.com,"TARA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
AKTS,"Aktis Oncology, Inc. (AKTS): Peeking at the IPO Prospectus of a Radiopharmaceutical Company - Smartkarma",https://news.google.com/rss/articles/CBMivwFBVV95cUxOZlJUWF83M2l0QUM5Y0V6a3dkV1MtLVRjbVpVZjBRZVo5RkhrY1JRTFRCMlpZbTYzVmt1UHp6OFZSM190cVg5VFpiN1ZCRDFqeVpUYUlzTDlwdnQ4YzZWOEJORUR1RzgwRG8xNkxveGpDUVA3TTgxcV9ISnItVlE4NlZ0c2EzalRxUDV6aHBFbHM2Y2lyRGQxRTlDTEJGeW9ESDRJaTNtZ1FJMTBvTl9TUE5Gc2gwRU0yeUJFUGlOcw?oc=5,2026-01-05T08:00:00+00:00,Smartkarma,"AKTS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
GYRE,Gyre Therapeutics Announces Pre-NDA Meeting Success for Hydronidone - TradingView,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOaWhjQTdyQ1kyUWdxVkVLbVlPMDgtSFJOQnJKUW9qWDNweWRUYU1IV2xXb1lDLTZTTGowcldPS3piWnZXcEdvU1FPMHQyVldSSExNTmN2NXdaWERiZXZOWmxjNVNjSXR1SDJOX2E5NVJSajJ4Z2RtLUxpRE5ITks5YW8tZXVXWGZEWkpwVHE4bU93VWR5MkN4a3hGNmxubi12Mjk4Y1hidm5OLTdDcGZ3dnNwdzBtTkRkdEdyenFNX2FxbEZsOEdneg?oc=5,2026-01-05T08:00:00+00:00,TradingView,"GYRE (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ARMP,BLA suffers major blow towards year-end - The Express Tribune,https://news.google.com/rss/articles/CBMiggFBVV95cUxQSzFPSGx4dFJpQjRtZFNQNlVXUkwzVXhBZWRVSVBwbkxURy0wSFBtaWZyNHRseUZzbzZocGFaWU12WGJ4cnA0U09RRUVLSENtY2N1TE02Zkd6c0pNSDF1T2hFRFlaR0RzdUhLS2NndjJ6V1ZPS0prU2JaZFU1MWs0ZWNB0gGKAUFVX3lxTE1pb0xXUldZclZnMWZHZmFLcmJnTnZ2YkhNU1lkLUNQaTVkSVZ5LWIzNVpNQ2VuVFJ3ekVWeWFqYVp3bjF1VzBGMU8zX2xvUUV3emI2b1kxM1B2Z244LTlLb3o0eHdlaWZaZTFFdUJaeFlKbnRvSlo2TE5TakJhUUE5bk15NHIwMWhpdw?oc=5,2026-01-05T08:00:00+00:00,The Express Tribune,"ARMP (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
MPLT,MapLight Therapeutics Receives Fast Track Designation for ML-007C-MA for Alzheimer’s Disease Psychosis - The Manila Times,https://news.google.com/rss/articles/CBMihgJBVV95cUxNdGV2dHRGWGx4TXRVdlI3Yjk4bzZackdEMTVMTEh1MHlULXhtZlVjWE5sQ1RNYy1PZG5zbG5KTWMzTnFJeGhMZHctY1RhbWVyQTdTWWpaUVFId0J6TGlZdkdtdkNEY1I4LWxmUDlpeld1WENlaUFneXk4QXEyZ19JbGc4ajhTZEh4SlBLdExqVEZnREItNTZiS1NBWTFBczg1QXFiNnpYWmp1cHFnYTI4OTBqMnpOaGNCUTNQVk9NOVE0bFBuUjJ2eDZZcy1WZ3ZrelJsaC1vSzhoQUVDbHVtbjg0WEU5NS12d295dmVVcWZpS3o5YU9zUVdWTjZJclZyU3BBMWdn0gGLAkFVX3lxTFBWa1lLNnU0TFdnVF8tTFB1RDVqQXJWaER5NlEzdzNJT3FqSFRlZF9TOGdCR3RZcFE0ZVl5dG9XbkJ1emRxTWV0YUdybUtZWkJJa1hSWjZsbkdaUWhfNEtISkg0LUVMdEZOcXBlRjZueDFWSWtreDJ1ejlCOXFiNFpJUThOR2N4ZDQ1c3lRc0oyWWlleHViRTBHVnVwUDFEZzJoTDYwa29aTXNWVU8wUzJNaWJzdkxMbzRQRGNHQk5aUjdTWDVTLWFmMjVqakJjWDJSZDBrSnNwQ0VIM3VVazZqSGwycE1ORnZ6a0VUd1FWeGhzYzNLcnBXd1dYc1k3MjNwUnVmYUlLS2VQOA?oc=5,2026-01-05T08:00:00+00:00,The Manila Times,"MPLT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
MPLT,FDA Fast Tracks experimental Alzheimer’s psychosis drug in trial - Stock Titan,https://news.google.com/rss/articles/CBMivgFBVV95cUxQSXprWGh2Mm9kUVVCVzZ4YTBDcXVLSmlfU2liTkduZjFUb2drRDFtWnctcHBkT3A5OWNWLXFKU0xvXzlWSFgtMTBPZ042Zk1RTk1RMG5nQ1ZpeUk5eFZNSVliWmVSbnpXaHE3cDB3UjNKVE5SY0UtZkt4X2h0UG5sQjRDbE5iOUl2SjBPSEtha1c4Z2VuakdnR1ZWRzluMmxpWGNGVDVpTEg0aWpYYy1DUmhJc0lTRGkwTV9uLWZ3?oc=5,2026-01-05T08:00:00+00:00,Stock Titan,"MPLT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
GYRE,"Altimmune, GH Research, Gyre Therapeutics And Other Big Stocks Moving Higher On Monday - Benzinga",https://news.google.com/rss/articles/CBMi3gFBVV95cUxPQmRXR0dHUDhoa3FIUDFyTFo2NHZSUWhxb0hVT3NJV1VCS3RLdElZRzFkV1VHaWNwWURZZ2M0Z1BHNGVJZFgzYy1CYUpHZUUxTWdlNFptRzlFQVVhUnFvR0xXeUhkNnVHcjVzTG9FN2pxU3pDZ0pmRFdkVi11VlJFYUpPMEQ5VE5IZGVvUGVlY3JQNGpHN3VTb2gzV045Rnc4ZmdNTGI4bXl4QUhTbDhGaDUtQkJvZDhBVFlzN09EenlxNUtTanZTbV9oakJQdm1pNk40NUhJUW5McTFjN1E?oc=5,2026-01-05T08:00:00+00:00,Benzinga,"GYRE (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
GYRE,Experimental liver fibrosis drug in China moves closer to patient use - Stock Titan,https://news.google.com/rss/articles/CBMisgFBVV95cUxNcVM3TURmSFZPV0pnU2tEZ3BzRWpocEp2VEZwYmZKZFR2dEdOT0ZZbkgzWkNMd1hfb1BNLXlOVnZ4Ml9NVFkwWlo3UjhReDM4SDFiLUJOYnRhcjhvaHVKRGtIMWg4aXAzYzRXcW96Vjk0N0tGZVdraEQtd3p4ZENjcUFXcDlOdTNDVDU0MVNqcXBoM2syNEVtRjF4dFNOZm95T25TUDBRUk12TGpabm52N1NB?oc=5,2026-01-05T08:00:00+00:00,Stock Titan,"GYRE (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
GYRE,Gyre Therapeutics Announces Alignment with China’s CDE on Conditional Approval Pathway and Priority Review Eligibility for Hydronidone Following Pre-NDA Meeting - The Manila Times,https://news.google.com/rss/articles/CBMi0wJBVV95cUxOX0JjYlF1YXF4X0JOYk5vNU1NTVI3UkM2U2lVQkhMN3NsZlZhX3dydDRlUkRJTV91WmJ5dTdwNERtcDNjU2lnMXRzbEFHN1M4Sk1YYWQ3emtJV1NyRmFfM0JlbFlqMVZRQ0d1ZGQ3ajV5YWhzb2J2LVk0aGtvMWpTeDlWZ0hNcmw0VFZ4NmEwQ1hIR2JDM3JXOFZ5NTBKeE1PTGY0MGRLWEdzbVlhaHp1RElSay1jTWNmU0E3ZUEyY05HaFlZR0I5MEhyQ29OMmtHdmxjanhUYmpBYjJlZE1vSk5wcE8zNHkwcEtVQVRZWk9QV0xkVUZCcVFwdVRGeGpjSmFNTm1lQktfSHplZTBqam1OZnJIblF0VWpCQ0VsaVFTMmh3UlJzYm8yYm5ZOUpnYW53cDNHZUE3TG5FUnhFcWx3TGw0MWtjU2pqbGRiWFhrNk3SAdgCQVVfeXFMT1RYYkxzbjZvblNyUmxKTG5ZSmdrMzhYbEN2amd2MkY1WXN2a2UzeGtSZHhGc3BaX1JzQVZoZzNHVFZuWHZkWFUtWWFLeWloLWZvU2VrcU1PUGpmZjNPVF94OVR2b1d4RUtCbWN2ckZXWGZsdGRRcENNa1JpbExKVVlxMFhMYnBndXdoWEVITjNCclduczdSQ256YVRXOWFqV2lRekdxbVNlanpNVWZyUGFPQWFPZGNtbjU2XzI5Mm1JdDhjdWQzUk9GWktrMVVuR09mbFpZVEJCUVQ4d2pJdXlnTmkzeE90ZVdYbGtReFNKVTRvT0FZQmN5RzF6aGd2dHhJU2xzeWhuRGNxZVFrcnUyRVBLR1Q0clJZcGpmUXBGQjhoUmwzYWU4NlgwNU56QzF2dU8zX0diRkJlRU8tRHFVMEtlaFZqY0JZY1VST1FBYVI1SkxRTkU?oc=5,2026-01-05T08:00:00+00:00,The Manila Times,"GYRE (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
CYCN,12 Health Care Stocks Moving In Monday's Pre-Market Session - Benzinga,https://news.google.com/rss/articles/CBMitAFBVV95cUxQRDBxMGZadFhuaklxc0t3WkpzVTlleXU0ZDA2VnZIeFlqZUdKYm5NemZwVEZRZlVCOVl0U3hwZlVrR1RMN1VYMHh2WnZpQk5TU3NlUGJiZUhmZWRaTzcxNVpWNjd2ZWlGSXlTbTlaNmszV3Uzc0x2S2VGTmxnVWN5aThWaHdMcTRpWm9URFhSUDhqR3ljbm02ajZaN2tfVXhIMXZScFVfU1RmVVFZQ0xzdW5nbU8?oc=5,2026-01-05T08:00:00+00:00,Benzinga,"CYCN (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
GYRE,Gyre Therapeutics stock soars after positive pre-NDA meeting in China By Investing.com - Investing.com South Africa,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNYWNNeXh1Tk5hUXB0RW5YVWh0VXVmOHplQmZlUTFyWHphNks3SWN3Y01QT1RsbEZIQ19YZExZMnpfdTZBY2FVZ29FdGJEWHdMM3BHaEhtcGVqZ1MxUDM4bURZbWo4b1BPN3hVOWs5VnpYUHYtVFdhOXY1dGw5eEdCN1hHOUhXbnpLeVczNTE0dTdtMEVqekVEWXBjMXY4ZzZxWTdUR0tJU05BaEtyYXdMUFJvcDBQdlJVN1AxYS1VU2xUTVM3LWxUdQ?oc=5,2026-01-05T08:00:00+00:00,Investing.com South Africa,"GYRE (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
STRO,Passional Boutique on South Street gets warning letter from FDA for selling breast binders for gender-affirming care - inquirer.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxNVDc4YUlRdFZyQlBmdm4wQTBJRGhLcVNuczhjdmxhNkR4OFFzenBtT3A1X2ViWlp4NVVSR1dtZ3RWdEhTZy1FekpoRER6S3BWSXl1YTBLOVVMcVd1WFlROFhERWpCS2cwZDhVSXM2Z01FZkdwcUZCN1NVb2dsX2pNU2xxV0hkUkN6a0Q0UUlId24xU21PSVZuTjZaS0F0aU5OcUpQQ0x1NGU5eDlWYVdmb0czWQ?oc=5,2026-01-05T08:00:00+00:00,inquirer.com,"STRO (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
TOI,"FDA approves first oral drug for thalassemia anemia, offering new hope beyond blood transfusions - Times of India",https://news.google.com/rss/articles/CBMioAJBVV95cUxPVzBsZjUwVjZGWVRHRmlEb2VZQWUyTUFmdWpadDZsNk9KVWh5Y1ZJVF9yQXNGeHFrTFRtdFNNQVZjdV9EeE5RSDhSeldqNGlSdkxTOUZGVzZQNUF5dDBGTldVZmt1WUhKTzdhU1dxUzVPa2NET2R6amdqX2I3WVhJbFFYUnJ5UThvc013bG80U282S0piYU05TVdWN2g0Qi1EU2RTeDlJZmVRUHdyOGwxekgtNUNOTXV1bDFVcWM0N2o5M3VpaktsbG54bTVsMlVCT3lxZVBsNHdaOGdOaFhHNFdfVEx4UVFQOGE1VWN5X2dDVHNwa3FONTdNMHBuOGlFQkltTTlETnYxRVRXSWdlUDZ1Smg2dU52cjVpS1MtU0HSAaYCQVVfeXFMT1FGV0lTdlJVYmwtaU1PS0JNMFFQODlKUXFVbHo0QllYUlhoUjFKV2tWX0NwTVgybWl6N2c2MlZaVms0T2gxRURZdmxxa1hlWlpETTJjRFdfdjNybS0yalROQWhhT3FlRTBMbVVleE42bExhT1FEcVVucHF6X2NGVzN0ZEtOYXRkZG5yR2gzdzdEUDMzaDZjOUV1ZXZITDdPWHRyd29nVXhVYi0yZnhqaGs4enVKZlZOSG82RVVfY29tc0l1YUtSSWw1NEo3aUxUdnhvVXJCTUxiTGZoQ1dnN3Q5ekFtaW5XR0tfeXNSMGpvU1JOWXZOQ0l3STI3NlFyclJMcEhzWldwWDZjRHFhZ1NmXzhESnpjMlVpckNWVW9XSGhwVTZB?oc=5,2026-01-05T08:00:00+00:00,Times of India,"TOI (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
TARA,FDA fast-tracks new cell therapy for kids with rare lymphatic disorder - Stock Titan,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQNXd2cGJnb01jc1Q1dkdDN0lSRndFSUdRWUJZOEFVRUc5YlVGdTk3bW1qZ0p0N1UtR1hSeFZxeHFGeTFiczhhYnV5ZTZKZmhHTGFkc1JIN1BORHNoWTl5d2hYZTh3OHpobW5DNktFR2l1LTVqcmlVTXJ4QkI5bTNCek1mUHB3Mlh3WkdTblZZX3NEdXBjOXR6RUtKdU9aaEVpWERsRG8tSmI0aDRHVTRRdmp4ZHRWM1BlZm1tOHhhSVE?oc=5,2026-01-05T08:00:00+00:00,Stock Titan,"TARA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ADIL,Pakistani counterterrorism police seize 2 tons of explosives and arrest 3 in Karachi - halifax.citynews.ca,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQb0pOSW1PSHdpS2JFbHlUM3lsUXY3VnNyVVRSNFlEWXVhSmNGcm42R2tPTGlNa0RtMWZpbi1oekt5MGJkUEhQWmNvMHA5RkQ4Wm9FUjBwbUwycUxnT1pFaDBfTGVQS1dSdXZxMDF6SzY4a0JKQVowUFNaOS1aTEdQX0tLREctVFZvRlZ5QUM0VXdzU0kyOWxxQnNWYnpfNFlJQjYzT1JnQlJhTXlYTmFaYUVtYzY2d1V5aTZNTFpTU2RQQQ?oc=5,2026-01-05T08:00:00+00:00,halifax.citynews.ca,"ADIL (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ADMA,"ADMA Biologics to Present at the J.P. Morgan Healthcare Conference on January 12, 2026 - The Manila Times",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPWEI4S1BDQmoxZGY3c0VmV1pZbzJndHlNZFB5aHF4QXVBSU54S0huRlk1NmlXc0l5eHpRWFpzZmJDZHBoME5fNm4wTXhESDFnTERzWmthNlFtZzJhUVI0Z3llVU5zUFRXMlNESHBrMV9xZTZReHBidHY5Q2JKN3daS21xM3BpblQ2UFBZWGlhZDhBSmh4NWNBbTF6X2RTQmE2UC1jeEVseUtYRXFsTU1MeTlJMFZrOWpuTWZpWnNRMHdCVnpiSHkwcF91anR0b0VFOTIwQnBjOWVKNVVRTkx3VjJ2S0pPeWxHU1NmQUV30gHzAUFVX3lxTFBfUUN2dHRWdEFFODNuTXU5OXQ5TjJuNlc3R2dlYm1TRGVhTElxVUIwV2ZpUlhDb2NQSi1zUGZSX0pXZm5uenBuSnNxdWtxcHUyTWd4UnFESDJEM01OR1QyaEpIWnp6akRBNjU4RUlkVXZoYmZhejVab2lWeGt6OEVzVUFaQ0VFRUMzYVZIQkcxbmcydFFuZXNkWE9iSzZjWWtVVVVmQ2tOZWw0ME81czcwTE1zb1RJZUJLazZUNzlRVzZmNnlMM1FYYmViZkptNHR3OEgzWWpUMGl5NjJIbjBBVmVYa1RZQ1ZMZHBOaGxjSnhIdw?oc=5,2026-01-05T08:00:00+00:00,The Manila Times,"ADMA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
