ticker,cik,form,filingDate,accessionNumber,primaryDocument,doc_url
GOSS,0001728117,S-3ASR,2026-01-28,0001728117-26-000002,a20260128-gossxsx3asr.htm,https://www.sec.gov/Archives/edgar/data/1728117/000172811726000002/a20260128-gossxsx3asr.htm
GOSS,0001728117,SCHEDULE 13G/A,2026-01-21,0002012383-26-000670,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1728117/000201238326000670/xslSCHEDULE_13G_X01/primary_doc.xml
GRCE,0001444192,SCHEDULE 13G/A,2026-01-28,0001493152-26-003982,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1444192/000149315226003982/xslSCHEDULE_13G_X01/primary_doc.xml
GRDN,0001802255,SCHEDULE 13G/A,2026-01-21,0002012383-26-000671,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1802255/000201238326000671/xslSCHEDULE_13G_X01/primary_doc.xml
GRI,0001824293,8-K,2026-01-28,0001824293-26-000017,val-20260128.htm,https://www.sec.gov/Archives/edgar/data/1824293/000182429326000017/val-20260128.htm
GRI,0001824293,8-K,2026-01-21,0001824293-26-000014,val-20260121.htm,https://www.sec.gov/Archives/edgar/data/1824293/000182429326000014/val-20260121.htm
GRI,0001824293,8-K,2026-01-16,0001824293-26-000011,val-20260115.htm,https://www.sec.gov/Archives/edgar/data/1824293/000182429326000011/val-20260115.htm
GTBP,0000109657,S-1,2026-01-21,0001493152-26-003089,forms-1.htm,https://www.sec.gov/Archives/edgar/data/109657/000149315226003089/forms-1.htm
HALO,0001159036,8-K,2026-01-28,0001159036-26-000011,halo-20260128.htm,https://www.sec.gov/Archives/edgar/data/1159036/000115903626000011/halo-20260128.htm
HBIO,0001123494,8-K,2026-01-29,0001171843-26-000516,f8k_012326.htm,https://www.sec.gov/Archives/edgar/data/1123494/000117184326000516/f8k_012326.htm
HBIO,0001123494,PRE 14A,2026-01-20,0001171843-26-000345,pre14a_012026.htm,https://www.sec.gov/Archives/edgar/data/1123494/000117184326000345/pre14a_012026.htm
HBIO,0001123494,8-K,2026-01-20,0001171843-26-000343,f8k_012026.htm,https://www.sec.gov/Archives/edgar/data/1123494/000117184326000343/f8k_012026.htm
HKPD,0002007702,6-K,2026-01-16,0001213900-26-005164,ea0273151-6k_cellyan.htm,https://www.sec.gov/Archives/edgar/data/2007702/000121390026005164/ea0273151-6k_cellyan.htm
HOTH,0001711786,8-K,2026-01-16,0001213900-26-004899,ea0272968-8k_hoth.htm,https://www.sec.gov/Archives/edgar/data/1711786/000121390026004899/ea0272968-8k_hoth.htm
HOWL,0001785530,4,2026-01-20,0001134657-26-000006,xslF345X05/form4-01202026_090141.xml,https://www.sec.gov/Archives/edgar/data/1785530/000113465726000006/xslF345X05/form4-01202026_090141.xml
HOWL,0001785530,SCHEDULE 13D/A,2026-01-16,0001609492-26-000002,xslSCHEDULE_13D_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1785530/000160949226000002/xslSCHEDULE_13D_X01/primary_doc.xml
HRMY,0001802665,4,2026-01-28,0001677141-26-000004,xslF345X05/form4-01292026_010123.xml,https://www.sec.gov/Archives/edgar/data/1802665/000167714126000004/xslF345X05/form4-01292026_010123.xml
HRMY,0001802665,4,2026-01-26,0001677141-26-000002,xslF345X05/form4-01262026_090157.xml,https://www.sec.gov/Archives/edgar/data/1802665/000167714126000002/xslF345X05/form4-01262026_090157.xml
HRMY,0001802665,4,2026-01-26,0001821460-26-000002,xslF345X05/form4-01262026_090155.xml,https://www.sec.gov/Archives/edgar/data/1802665/000182146026000002/xslF345X05/form4-01262026_090155.xml
HRMY,0001802665,4,2026-01-26,0002009762-26-000002,xslF345X05/form4-01262026_090132.xml,https://www.sec.gov/Archives/edgar/data/1802665/000200976226000002/xslF345X05/form4-01262026_090132.xml
HRMY,0001802665,4,2026-01-26,0002064712-26-000002,xslF345X05/form4-01262026_090126.xml,https://www.sec.gov/Archives/edgar/data/1802665/000206471226000002/xslF345X05/form4-01262026_090126.xml
HRMY,0001802665,4,2026-01-26,0001615993-26-000002,xslF345X05/form4-01262026_090130.xml,https://www.sec.gov/Archives/edgar/data/1802665/000161599326000002/xslF345X05/form4-01262026_090130.xml
HRMY,0001802665,144,2026-01-26,0001950047-26-000686,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1802665/000195004726000686/xsl144X01/primary_doc.xml
HRMY,0001802665,4,2026-01-20,0001677141-26-000001,xslF345X05/form4-01212026_010111.xml,https://www.sec.gov/Archives/edgar/data/1802665/000167714126000001/xslF345X05/form4-01212026_010111.xml
HRTX,0000818033,4,2026-01-20,0001193125-26-016451,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/818033/000119312526016451/xslF345X05/ownership.xml
HRTX,0000818033,4,2026-01-20,0001193125-26-016423,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/818033/000119312526016423/xslF345X05/ownership.xml
HRTX,0000818033,4,2026-01-20,0001193125-26-016413,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/818033/000119312526016413/xslF345X05/ownership.xml
IBIO,0001420720,SCHEDULE 13G/A,2026-01-29,0001315863-26-000102,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1420720/000131586326000102/xslSCHEDULE_13G_X01/primary_doc.xml
IBIO,0001420720,SCHEDULE 13G,2026-01-22,0001104659-26-005856,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1420720/000110465926005856/xslSCHEDULE_13G_X01/primary_doc.xml
IBIO,0001420720,D,2026-01-22,0001104659-26-005775,xslFormDX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1420720/000110465926005775/xslFormDX01/primary_doc.xml
IBRX,0001326110,8-K,2026-01-26,0001326110-26-000014,ibrx-20260123.htm,https://www.sec.gov/Archives/edgar/data/1326110/000132611026000014/ibrx-20260123.htm
IBRX,0001326110,4,2026-01-21,0001647994-26-000002,xslF345X05/wk-form4_1769045681.xml,https://www.sec.gov/Archives/edgar/data/1326110/000164799426000002/xslF345X05/wk-form4_1769045681.xml
IBRX,0001326110,4,2026-01-21,0001849739-26-000002,xslF345X05/wk-form4_1769045624.xml,https://www.sec.gov/Archives/edgar/data/1326110/000184973926000002/xslF345X05/wk-form4_1769045624.xml
IBRX,0001326110,144,2026-01-20,0001950047-26-000561,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1326110/000195004726000561/xsl144X01/primary_doc.xml
IBRX,0001326110,144,2026-01-20,0001949846-26-000009,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1326110/000194984626000009/xsl144X01/primary_doc.xml
IBRX,0001326110,144,2026-01-16,0001950047-26-000516,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1326110/000195004726000516/xsl144X01/primary_doc.xml
IGC,0001326205,4,2026-01-20,0001185185-26-000218,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1326205/000118518526000218/xslF345X05/ownership.xml
IMMX,0001873835,EFFECT,2026-01-22,9999999995-26-000261,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1873835/999999999526000261/xslEFFECTX01/primary_doc.xml
INAB,0001740279,SCHEDULE 13G,2026-01-29,0000038777-26-000028,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1740279/000003877726000028/xslSCHEDULE_13G_X01/primary_doc.xml
INAB,0001740279,EFFECT,2026-01-28,9999999995-26-000335,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1740279/999999999526000335/xslEFFECTX01/primary_doc.xml
INAB,0001740279,S-3,2026-01-20,0001193125-26-016752,d23459ds3.htm,https://www.sec.gov/Archives/edgar/data/1740279/000119312526016752/d23459ds3.htm
INBS,0001725430,8-K,2026-01-28,0001493152-26-004068,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1725430/000149315226004068/form8-k.htm
INBS,0001725430,EFFECT,2026-01-21,9999999995-26-000237,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1725430/999999999526000237/xslEFFECTX01/primary_doc.xml
INBS,0001725430,424B3,2026-01-21,0001493152-26-003141,form424b3.htm,https://www.sec.gov/Archives/edgar/data/1725430/000149315226003141/form424b3.htm
INBX,0002007919,SCHEDULE 13G,2026-01-21,0002012383-26-000675,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/2007919/000201238326000675/xslSCHEDULE_13G_X01/primary_doc.xml
INDP,0001857044,4,2026-01-22,0001493152-26-003293,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1857044/000149315226003293/xslF345X05/ownership.xml
INDP,0001857044,4,2026-01-22,0001493152-26-003292,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1857044/000149315226003292/xslF345X05/ownership.xml
INDP,0001857044,DEF 14A,2026-01-21,0001493152-26-003135,formdef14a.htm,https://www.sec.gov/Archives/edgar/data/1857044/000149315226003135/formdef14a.htm
INDP,0001857044,8-K,2026-01-20,0001493152-26-002850,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1857044/000149315226002850/form8-k.htm
INM,0001728328,SCHEDULE 13G,2026-01-20,0001535610-26-000009,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1728328/000153561026000009/xslSCHEDULE_13G_X01/primary_doc.xml
INMB,0001711754,8-K,2026-01-27,0001213900-26-008204,ea0274317-8k_inmune.htm,https://www.sec.gov/Archives/edgar/data/1711754/000121390026008204/ea0274317-8k_inmune.htm
INO,0001055726,424B5,2026-01-27,0001193125-26-024500,d103977d424b5.htm,https://www.sec.gov/Archives/edgar/data/1055726/000119312526024500/d103977d424b5.htm
INO,0001055726,8-K,2026-01-27,0001193125-26-024431,d63939d8k.htm,https://www.sec.gov/Archives/edgar/data/1055726/000119312526024431/d63939d8k.htm
INTS,0001567264,S-8,2026-01-23,0001567264-26-000003,forms-8january2026.htm,https://www.sec.gov/Archives/edgar/data/1567264/000156726426000003/forms-8january2026.htm
IOBT,0001865494,SCHEDULE 13D/A,2026-01-23,0001388325-26-000003,xslSCHEDULE_13D_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1865494/000138832526000003/xslSCHEDULE_13D_X01/primary_doc.xml
IOBT,0001865494,8-K,2026-01-21,0001193125-26-017164,d26457d8k.htm,https://www.sec.gov/Archives/edgar/data/1865494/000119312526017164/d26457d8k.htm
IONS,0000874015,4,2026-01-23,0000874015-26-000077,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000077/xslF345X05/edgardoc.xml
IONS,0000874015,144/A,2026-01-23,0001972481-26-000032,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000197248126000032/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-22,0001972481-26-000027,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000197248126000027/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-21,0000874015-26-000075,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000075/xsl144X01/primary_doc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000073,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000073/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000072,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000072/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000071,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000071/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000070,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000070/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000069,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000069/xslF345X05/edgardoc.xml
IONS,0000874015,4/A,2026-01-20,0000874015-26-000068,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000068/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000067,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000067/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000066,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000066/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000065,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000065/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000064,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000064/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000063,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000063/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000062,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000062/xslF345X05/edgardoc.xml
IONS,0000874015,4,2026-01-20,0000874015-26-000061,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000061/xslF345X05/edgardoc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000045,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000045/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000043,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000043/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000040,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000040/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000038,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000038/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000037,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000037/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000036,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000036/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000035,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000035/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000034,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000034/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000033,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000033/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000031,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000031/xsl144X01/primary_doc.xml
IONS,0000874015,144,2026-01-16,0000874015-26-000030,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/874015/000087401526000030/xsl144X01/primary_doc.xml
IPSC,0001850119,8-K,2026-01-23,0001104659-26-006236,tm263921d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1850119/000110465926006236/tm263921d1_8k.htm
IPSC,0001850119,SCHEDULE 13G,2026-01-16,0001346824-26-000006,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1850119/000134682426000006/xslSCHEDULE_13G_X01/primary_doc.xml
IPSC,0001850119,SCHEDULE 13G,2026-01-16,0001738048-26-000002,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1850119/000173804826000002/xslSCHEDULE_13G_X01/primary_doc.xml
IPSC,0001850119,SCHEDULE 13G,2026-01-16,0001831942-26-000002,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1850119/000183194226000002/xslSCHEDULE_13G_X01/primary_doc.xml
ITRM,0001659323,DEFA14A,2026-01-26,0001193125-26-022666,itrm-20260126.htm,https://www.sec.gov/Archives/edgar/data/1659323/000119312526022666/itrm-20260126.htm
JANX,0001817713,144,2026-01-26,0001950047-26-000670,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1817713/000195004726000670/xsl144X01/primary_doc.xml
JANX,0001817713,144,2026-01-23,0001950047-26-000654,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1817713/000195004726000654/xsl144X01/primary_doc.xml
JANX,0001817713,8-K,2026-01-22,0001193125-26-019520,janx-20260121.htm,https://www.sec.gov/Archives/edgar/data/1817713/000119312526019520/janx-20260121.htm
JAZZ,0001232524,4,2026-01-21,0001989533-26-000002,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/1232524/000198953326000002/xslF345X05/edgardoc.xml
JAZZ,0001232524,4,2026-01-21,0001784606-26-000002,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/1232524/000178460626000002/xslF345X05/edgardoc.xml
JAZZ,0001232524,4,2026-01-21,0001783908-26-000005,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/1232524/000178390826000005/xslF345X05/edgardoc.xml
JAZZ,0001232524,4,2026-01-21,0001805688-26-000002,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/1232524/000180568826000002/xslF345X05/edgardoc.xml
JAZZ,0001232524,4,2026-01-21,0001737329-26-000002,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/1232524/000173732926000002/xslF345X05/edgardoc.xml
JAZZ,0001232524,4,2026-01-21,0001607737-26-000002,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/1232524/000160773726000002/xslF345X05/edgardoc.xml
JAZZ,0001232524,4,2026-01-21,0001193210-26-000002,xslF345X05/edgardoc.xml,https://www.sec.gov/Archives/edgar/data/1232524/000119321026000002/xslF345X05/edgardoc.xml
JSPR,0001788028,SCHEDULE 13G/A,2026-01-26,0001636587-26-000002,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1788028/000163658726000002/xslSCHEDULE_13G_X01/primary_doc.xml
KALA,0001479419,DEFA14A,2026-01-26,0001829126-26-000561,kalabio_defa14a.htm,https://www.sec.gov/Archives/edgar/data/1479419/000182912626000561/kalabio_defa14a.htm
KALA,0001479419,8-K,2026-01-23,0001829126-26-000502,kalabio_8k.htm,https://www.sec.gov/Archives/edgar/data/1479419/000182912626000502/kalabio_8k.htm
KALV,0001348911,S-8,2026-01-26,0001193125-26-022749,d63436ds8.htm,https://www.sec.gov/Archives/edgar/data/1348911/000119312526022749/d63436ds8.htm
KALV,0001348911,4,2026-01-21,0001959750-26-000001,xslF345X05/form4-01212026_090142.xml,https://www.sec.gov/Archives/edgar/data/1348911/000195975026000001/xslF345X05/form4-01212026_090142.xml
KALV,0001348911,4,2026-01-21,0001827505-26-000001,xslF345X05/form4-01212026_090108.xml,https://www.sec.gov/Archives/edgar/data/1348911/000182750526000001/xslF345X05/form4-01212026_090108.xml
KALV,0001348911,4,2026-01-21,0001815308-26-000001,xslF345X05/form4-01212026_090135.xml,https://www.sec.gov/Archives/edgar/data/1348911/000181530826000001/xslF345X05/form4-01212026_090135.xml
KALV,0001348911,4,2026-01-21,0001860131-26-000001,xslF345X05/form4-01212026_090159.xml,https://www.sec.gov/Archives/edgar/data/1348911/000186013126000001/xslF345X05/form4-01212026_090159.xml
KALV,0001348911,4,2026-01-21,0001366244-26-000001,xslF345X05/form4-01212026_090124.xml,https://www.sec.gov/Archives/edgar/data/1348911/000136624426000001/xslF345X05/form4-01212026_090124.xml
KAPA,0001962011,EFFECT,2026-01-23,9999999995-26-000284,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1962011/999999999526000284/xslEFFECTX01/primary_doc.xml
KPRX,0001372514,SCHEDULE 13G/A,2026-01-29,0001493152-26-004296,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1372514/000149315226004296/xslSCHEDULE_13G_X01/primary_doc.xml
KPTI,0001503802,SCHEDULE 13G/A,2026-01-29,0001315863-26-000103,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1503802/000131586326000103/xslSCHEDULE_13G_X01/primary_doc.xml
KPTI,0001503802,4,2026-01-29,0001193125-26-029599,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1503802/000119312526029599/xslF345X05/ownership.xml
KPTI,0001503802,4,2026-01-22,0001193125-26-019428,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1503802/000119312526019428/xslF345X05/ownership.xml
KRRO,0001703647,S-8,2026-01-27,0001193125-26-024394,krro-20260127.htm,https://www.sec.gov/Archives/edgar/data/1703647/000119312526024394/krro-20260127.htm
KRRO,0001703647,8-K,2026-01-27,0001193125-26-023436,krro-20260127.htm,https://www.sec.gov/Archives/edgar/data/1703647/000119312526023436/krro-20260127.htm
KTTA,0001841330,8-K,2026-01-28,0001213900-26-008828,ea0274244-8k_pasithea.htm,https://www.sec.gov/Archives/edgar/data/1841330/000121390026008828/ea0274244-8k_pasithea.htm
KTTA,0001841330,EFFECT,2026-01-27,9999999995-26-000309,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1841330/999999999526000309/xslEFFECTX01/primary_doc.xml
KTTA,0001841330,POS AM,2026-01-26,0001213900-26-007469,ea027402501-posam_pasithea.htm,https://www.sec.gov/Archives/edgar/data/1841330/000121390026007469/ea027402501-posam_pasithea.htm
KURA,0001422143,8-K,2026-01-29,0001193125-26-029705,d18498d8k.htm,https://www.sec.gov/Archives/edgar/data/1422143/000119312526029705/d18498d8k.htm
KURA,0001422143,4,2026-01-27,0001193125-26-025305,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025305/xslF345X05/ownership.xml
KURA,0001422143,4,2026-01-27,0001193125-26-025304,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025304/xslF345X05/ownership.xml
KURA,0001422143,4,2026-01-27,0001193125-26-025303,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025303/xslF345X05/ownership.xml
KURA,0001422143,4,2026-01-27,0001193125-26-025302,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025302/xslF345X05/ownership.xml
KURA,0001422143,4,2026-01-27,0001193125-26-025306,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025306/xslF345X05/ownership.xml
KURA,0001422143,4,2026-01-27,0001193125-26-025301,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025301/xslF345X05/ownership.xml
KURA,0001422143,144,2026-01-27,0001193125-26-025296,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025296/xsl144X01/primary_doc.xml
KURA,0001422143,144,2026-01-27,0001193125-26-025295,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025295/xsl144X01/primary_doc.xml
KURA,0001422143,144,2026-01-27,0001193125-26-025294,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025294/xsl144X01/primary_doc.xml
KURA,0001422143,144,2026-01-27,0001193125-26-025293,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025293/xsl144X01/primary_doc.xml
KURA,0001422143,144,2026-01-27,0001193125-26-025292,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025292/xsl144X01/primary_doc.xml
KURA,0001422143,144,2026-01-27,0001193125-26-025291,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1422143/000119312526025291/xsl144X01/primary_doc.xml
KYMR,0001815442,4,2026-01-20,0001193125-26-016934,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1815442/000119312526016934/xslF345X05/ownership.xml
KYMR,0001815442,144,2026-01-20,0001950047-26-000560,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1815442/000195004726000560/xsl144X01/primary_doc.xml
LBRX,0001691082,SCHEDULE 13G,2026-01-21,0002012383-26-000685,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1691082/000201238326000685/xslSCHEDULE_13G_X01/primary_doc.xml
LBRX,0001691082,SCHEDULE 13G/A,2026-01-21,0002052113-26-000189,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1691082/000205211326000189/xslSCHEDULE_13G_X01/primary_doc.xml
LBRX,0001691082,SCHEDULE 13G,2026-01-21,0000019617-26-000044,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1691082/000001961726000044/xslSCHEDULE_13G_X01/primary_doc.xml
LENZ,0001815776,SCHEDULE 13G/A,2026-01-21,0002012383-26-000687,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1815776/000201238326000687/xslSCHEDULE_13G_X01/primary_doc.xml
LEXX,0001348362,8-K,2026-01-28,0001640334-26-000162,lxrp_8k.htm,https://www.sec.gov/Archives/edgar/data/1348362/000164033426000162/lxrp_8k.htm
LEXX,0001348362,S-8,2026-01-28,0001640334-26-000159,lxrp_s8.htm,https://www.sec.gov/Archives/edgar/data/1348362/000164033426000159/lxrp_s8.htm
LFCR,0001005286,SCHEDULE 13G,2026-01-21,0002012383-26-000770,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1005286/000201238326000770/xslSCHEDULE_13G_X01/primary_doc.xml
LFCR,0001005286,8-K,2026-01-16,0001628280-26-002400,lfcr-20260114.htm,https://www.sec.gov/Archives/edgar/data/1005286/000162828026002400/lfcr-20260114.htm
LIMN,0001971387,8-K,2026-01-26,0001104659-26-006619,tm264095d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1971387/000110465926006619/tm264095d1_8k.htm
LONA,0001620463,S-3,2026-01-20,0001193125-26-016699,lona-20260120.htm,https://www.sec.gov/Archives/edgar/data/1620463/000119312526016699/lona-20260120.htm
LONA,0001620463,S-3,2026-01-20,0001193125-26-016629,lona-20260120.htm,https://www.sec.gov/Archives/edgar/data/1620463/000119312526016629/lona-20260120.htm
LONA,0001620463,SCHEDULE 13D/A,2026-01-16,0001193125-26-015471,xslSCHEDULE_13D_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1620463/000119312526015471/xslSCHEDULE_13D_X01/primary_doc.xml
LRMR,0001374690,4,2026-01-27,0001193125-26-024833,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1374690/000119312526024833/xslF345X05/ownership.xml
LRMR,0001374690,4,2026-01-27,0001193125-26-024832,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1374690/000119312526024832/xslF345X05/ownership.xml
LRMR,0001374690,4,2026-01-27,0001193125-26-024826,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1374690/000119312526024826/xslF345X05/ownership.xml
